,image_path,labels,labels_norm
1142,./data/densepose-out\13521114-processed\000062_IUV.png,73.16880221449084,7
1143,./data/densepose-out\13521114-processed\000063_IUV.png,73.16880221449084,7
1144,./data/densepose-out\13522401-processed\000078_IUV.png,70.2459221468215,7
1145,./data/densepose-out\13522401-processed\000079_IUV.png,70.2459221468215,7
1146,./data/densepose-out\13522401-processed\000080_IUV.png,70.2459221468215,7
1147,./data/densepose-out\13522401-processed\000081_IUV.png,70.2459221468215,7
1148,./data/densepose-out\13522401-processed\000082_IUV.png,70.2459221468215,7
1149,./data/densepose-out\13522401-processed\000083_IUV.png,70.2459221468215,7
1150,./data/densepose-out\13522401-processed\000084_IUV.png,70.2459221468215,7
1151,./data/densepose-out\13522401-processed\000085_IUV.png,70.2459221468215,7
1152,./data/densepose-out\13522401-processed\000086_IUV.png,70.2459221468215,7
1153,./data/densepose-out\13522401-processed\000087_IUV.png,70.2459221468215,7
1154,./data/densepose-out\13522401-processed\000088_IUV.png,70.2459221468215,7
1155,./data/densepose-out\13528205-processed\000053_IUV.png,76.05034988475131,8
1156,./data/densepose-out\13528205-processed\000054_IUV.png,76.05034988475131,8
1157,./data/densepose-out\13528205-processed\000055_IUV.png,76.05034988475131,8
1158,./data/densepose-out\13528205-processed\000056_IUV.png,76.05034988475131,8
1159,./data/densepose-out\13528205-processed\000057_IUV.png,76.05034988475131,8
1160,./data/densepose-out\13528205-processed\000058_IUV.png,76.05034988475131,8
1161,./data/densepose-out\13528205-processed\000059_IUV.png,76.05034988475131,8
1162,./data/densepose-out\13528205-processed\000060_IUV.png,76.05034988475131,8
1163,./data/densepose-out\13528205-processed\000061_IUV.png,76.05034988475131,8
1164,./data/densepose-out\13528205-processed\000062_IUV.png,76.05034988475131,8
1165,./data/densepose-out\13528205-processed\000063_IUV.png,76.05034988475131,8
1166,./data/densepose-out\13529007-processed\000078_IUV.png,64.92809350905489,5
1167,./data/densepose-out\13529007-processed\000079_IUV.png,64.92809350905489,5
1168,./data/densepose-out\13529007-processed\000080_IUV.png,64.92809350905489,5
1169,./data/densepose-out\13529007-processed\000081_IUV.png,64.92809350905489,5
1170,./data/densepose-out\13529007-processed\000082_IUV.png,64.92809350905489,5
1171,./data/densepose-out\13529007-processed\000083_IUV.png,64.92809350905489,5
1172,./data/densepose-out\13529007-processed\000084_IUV.png,64.92809350905489,5
1173,./data/densepose-out\13529007-processed\000085_IUV.png,64.92809350905489,5
1174,./data/densepose-out\13529007-processed\000086_IUV.png,64.92809350905489,5
1175,./data/densepose-out\13529007-processed\000087_IUV.png,64.92809350905489,5
1176,./data/densepose-out\13529007-processed\000088_IUV.png,64.92809350905489,5
1177,./data/densepose-out\13529015-processed\000053_IUV.png,79.7053897622777,9
1178,./data/densepose-out\13529015-processed\000054_IUV.png,79.7053897622777,9
1179,./data/densepose-out\13529015-processed\000055_IUV.png,79.7053897622777,9
1180,./data/densepose-out\13529015-processed\000056_IUV.png,79.7053897622777,9
1181,./data/densepose-out\13529015-processed\000057_IUV.png,79.7053897622777,9
1182,./data/densepose-out\13529015-processed\000058_IUV.png,79.7053897622777,9
1183,./data/densepose-out\13529015-processed\000059_IUV.png,79.7053897622777,9
1184,./data/densepose-out\13529015-processed\000060_IUV.png,79.7053897622777,9
1185,./data/densepose-out\13529015-processed\000061_IUV.png,79.7053897622777,9
1186,./data/densepose-out\13529015-processed\000062_IUV.png,79.7053897622777,9
1187,./data/densepose-out\13529015-processed\000063_IUV.png,79.7053897622777,9
1188,./data/densepose-out\13535603-processed\000053_IUV.png,89.3889033743898,11
1189,./data/densepose-out\13535603-processed\000054_IUV.png,89.3889033743898,11
1190,./data/densepose-out\13535603-processed\000055_IUV.png,89.3889033743898,11
1191,./data/densepose-out\13535603-processed\000056_IUV.png,89.3889033743898,11
1192,./data/densepose-out\13535603-processed\000057_IUV.png,89.3889033743898,11
1193,./data/densepose-out\13535603-processed\000058_IUV.png,89.3889033743898,11
1194,./data/densepose-out\13535603-processed\000059_IUV.png,89.3889033743898,11
1195,./data/densepose-out\13535603-processed\000060_IUV.png,89.3889033743898,11
1196,./data/densepose-out\13535603-processed\000061_IUV.png,89.3889033743898,11
1197,./data/densepose-out\13535603-processed\000062_IUV.png,89.3889033743898,11
1198,./data/densepose-out\13535603-processed\000063_IUV.png,89.3889033743898,11
1199,./data/densepose-out\13542304-processed\000053_IUV.png,55.821144040106404,3
1200,./data/densepose-out\13542304-processed\000054_IUV.png,55.821144040106404,3
1201,./data/densepose-out\13542304-processed\000055_IUV.png,55.821144040106404,3
1202,./data/densepose-out\13542304-processed\000056_IUV.png,55.821144040106404,3
1203,./data/densepose-out\13542304-processed\000057_IUV.png,55.821144040106404,3
1204,./data/densepose-out\13542304-processed\000058_IUV.png,55.821144040106404,3
1205,./data/densepose-out\13542304-processed\000059_IUV.png,55.821144040106404,3
1206,./data/densepose-out\13542304-processed\000060_IUV.png,55.821144040106404,3
1207,./data/densepose-out\13542304-processed\000061_IUV.png,55.821144040106404,3
1208,./data/densepose-out\13542304-processed\000062_IUV.png,55.821144040106404,3
1209,./data/densepose-out\13542304-processed\000063_IUV.png,55.821144040106404,3
1210,./data/densepose-out\13545401-processed\000053_IUV.png,57.73613535741354,4
1211,./data/densepose-out\13545401-processed\000054_IUV.png,57.73613535741354,4
1212,./data/densepose-out\13545401-processed\000055_IUV.png,57.73613535741354,4
1213,./data/densepose-out\13545401-processed\000056_IUV.png,57.73613535741354,4
1214,./data/densepose-out\13545401-processed\000057_IUV.png,57.73613535741354,4
1215,./data/densepose-out\13545401-processed\000058_IUV.png,57.73613535741354,4
1216,./data/densepose-out\13545401-processed\000059_IUV.png,57.73613535741354,4
1217,./data/densepose-out\13545401-processed\000060_IUV.png,57.73613535741354,4
1218,./data/densepose-out\13545401-processed\000061_IUV.png,57.73613535741354,4
1219,./data/densepose-out\13545401-processed\000062_IUV.png,57.73613535741354,4
1220,./data/densepose-out\13545401-processed\000063_IUV.png,57.73613535741354,4
1221,./data/densepose-out\13549201-processed\000078_IUV.png,57.61146315398965,4
1222,./data/densepose-out\13549201-processed\000079_IUV.png,57.61146315398965,4
1223,./data/densepose-out\13549201-processed\000080_IUV.png,57.61146315398965,4
1224,./data/densepose-out\13549201-processed\000081_IUV.png,57.61146315398965,4
1225,./data/densepose-out\13549201-processed\000082_IUV.png,57.61146315398965,4
1226,./data/densepose-out\13549201-processed\000083_IUV.png,57.61146315398965,4
1227,./data/densepose-out\13549201-processed\000084_IUV.png,57.61146315398965,4
1228,./data/densepose-out\13549201-processed\000085_IUV.png,57.61146315398965,4
1229,./data/densepose-out\13549201-processed\000086_IUV.png,57.61146315398965,4
1230,./data/densepose-out\13549201-processed\000087_IUV.png,57.61146315398965,4
1231,./data/densepose-out\13549201-processed\000088_IUV.png,57.61146315398965,4
1232,./data/densepose-out\13556503-processed\000053_IUV.png,76.95575361166046,8
1233,./data/densepose-out\13556503-processed\000054_IUV.png,76.95575361166046,8
1234,./data/densepose-out\13556503-processed\000055_IUV.png,76.95575361166046,8
1235,./data/densepose-out\13556503-processed\000056_IUV.png,76.95575361166046,8
1236,./data/densepose-out\13556503-processed\000057_IUV.png,76.95575361166046,8
1237,./data/densepose-out\13556503-processed\000058_IUV.png,76.95575361166046,8
1238,./data/densepose-out\13556503-processed\000059_IUV.png,76.95575361166046,8
1239,./data/densepose-out\13556503-processed\000060_IUV.png,76.95575361166046,8
1240,./data/densepose-out\13556503-processed\000061_IUV.png,76.95575361166046,8
1241,./data/densepose-out\13556503-processed\000062_IUV.png,76.95575361166046,8
1242,./data/densepose-out\13556503-processed\000063_IUV.png,76.95575361166046,8
1243,./data/densepose-out\13556504-processed\000053_IUV.png,71.32152247175325,7
1244,./data/densepose-out\13556504-processed\000054_IUV.png,71.32152247175325,7
1245,./data/densepose-out\13556504-processed\000055_IUV.png,71.32152247175325,7
1246,./data/densepose-out\13556504-processed\000056_IUV.png,71.32152247175325,7
1247,./data/densepose-out\13556504-processed\000057_IUV.png,71.32152247175325,7
1248,./data/densepose-out\13556504-processed\000058_IUV.png,71.32152247175325,7
1249,./data/densepose-out\13556504-processed\000059_IUV.png,71.32152247175325,7
1250,./data/densepose-out\13556504-processed\000060_IUV.png,71.32152247175325,7
1251,./data/densepose-out\13556504-processed\000061_IUV.png,71.32152247175325,7
1252,./data/densepose-out\13556504-processed\000062_IUV.png,71.32152247175325,7
1253,./data/densepose-out\13556504-processed\000063_IUV.png,71.32152247175325,7
1254,./data/densepose-out\13564103-processed\000053_IUV.png,102.69376778377651,15
1255,./data/densepose-out\13564103-processed\000054_IUV.png,102.69376778377651,15
1256,./data/densepose-out\13564103-processed\000055_IUV.png,102.69376778377651,15
1257,./data/densepose-out\13564103-processed\000056_IUV.png,102.69376778377651,15
1258,./data/densepose-out\13564103-processed\000057_IUV.png,102.69376778377651,15
1259,./data/densepose-out\13564103-processed\000058_IUV.png,102.69376778377651,15
1260,./data/densepose-out\13564103-processed\000059_IUV.png,102.69376778377651,15
1261,./data/densepose-out\13564103-processed\000060_IUV.png,102.69376778377651,15
1262,./data/densepose-out\13564103-processed\000061_IUV.png,102.69376778377651,15
1263,./data/densepose-out\13564103-processed\000062_IUV.png,102.69376778377651,15
1264,./data/densepose-out\13564103-processed\000063_IUV.png,102.69376778377651,15
1265,./data/densepose-out\13569901-processed\000053_IUV.png,63.3219531695554,5
1266,./data/densepose-out\13569901-processed\000054_IUV.png,63.3219531695554,5
1267,./data/densepose-out\13569901-processed\000055_IUV.png,63.3219531695554,5
1268,./data/densepose-out\13569901-processed\000056_IUV.png,63.3219531695554,5
1269,./data/densepose-out\13569901-processed\000057_IUV.png,63.3219531695554,5
1270,./data/densepose-out\13569901-processed\000058_IUV.png,63.3219531695554,5
1271,./data/densepose-out\13569901-processed\000059_IUV.png,63.3219531695554,5
1272,./data/densepose-out\13569901-processed\000060_IUV.png,63.3219531695554,5
1273,./data/densepose-out\13569901-processed\000061_IUV.png,63.3219531695554,5
1274,./data/densepose-out\13569901-processed\000062_IUV.png,63.3219531695554,5
1275,./data/densepose-out\13569901-processed\000063_IUV.png,63.3219531695554,5
1276,./data/densepose-out\13569902-processed\000053_IUV.png,74.52195888862035,8
1277,./data/densepose-out\13569902-processed\000054_IUV.png,74.52195888862035,8
1278,./data/densepose-out\13569902-processed\000055_IUV.png,74.52195888862035,8
1279,./data/densepose-out\13569902-processed\000056_IUV.png,74.52195888862035,8
1280,./data/densepose-out\13569902-processed\000057_IUV.png,74.52195888862035,8
1281,./data/densepose-out\13569902-processed\000058_IUV.png,74.52195888862035,8
1282,./data/densepose-out\13569902-processed\000059_IUV.png,74.52195888862035,8
1283,./data/densepose-out\13569902-processed\000060_IUV.png,74.52195888862035,8
1284,./data/densepose-out\13569902-processed\000061_IUV.png,74.52195888862035,8
1285,./data/densepose-out\13569902-processed\000062_IUV.png,74.52195888862035,8
1286,./data/densepose-out\13569902-processed\000063_IUV.png,74.52195888862035,8
1287,./data/densepose-out\13569904-processed\000053_IUV.png,65.95253478101985,6
1288,./data/densepose-out\13569904-processed\000054_IUV.png,65.95253478101985,6
1289,./data/densepose-out\13569904-processed\000055_IUV.png,65.95253478101985,6
1290,./data/densepose-out\13569904-processed\000056_IUV.png,65.95253478101985,6
1291,./data/densepose-out\13569904-processed\000057_IUV.png,65.95253478101985,6
1292,./data/densepose-out\13569904-processed\000058_IUV.png,65.95253478101985,6
1293,./data/densepose-out\13569904-processed\000059_IUV.png,65.95253478101985,6
1294,./data/densepose-out\13569904-processed\000060_IUV.png,65.95253478101985,6
1295,./data/densepose-out\13569904-processed\000061_IUV.png,65.95253478101985,6
1296,./data/densepose-out\13569904-processed\000062_IUV.png,65.95253478101985,6
1297,./data/densepose-out\13569904-processed\000063_IUV.png,65.95253478101985,6
1298,./data/densepose-out\13572204-processed\000053_IUV.png,77.11684965170119,8
1299,./data/densepose-out\13572204-processed\000054_IUV.png,77.11684965170119,8
1300,./data/densepose-out\13572204-processed\000055_IUV.png,77.11684965170119,8
1301,./data/densepose-out\13572204-processed\000056_IUV.png,77.11684965170119,8
1302,./data/densepose-out\13572204-processed\000057_IUV.png,77.11684965170119,8
1303,./data/densepose-out\13572204-processed\000058_IUV.png,77.11684965170119,8
1304,./data/densepose-out\13572204-processed\000059_IUV.png,77.11684965170119,8
1305,./data/densepose-out\13572204-processed\000060_IUV.png,77.11684965170119,8
1306,./data/densepose-out\13572204-processed\000061_IUV.png,77.11684965170119,8
1307,./data/densepose-out\13572204-processed\000062_IUV.png,77.11684965170119,8
1308,./data/densepose-out\13572204-processed\000063_IUV.png,77.11684965170119,8
1309,./data/densepose-out\13572205-processed\000053_IUV.png,89.15197294231909,11
1310,./data/densepose-out\13572205-processed\000054_IUV.png,89.15197294231909,11
1311,./data/densepose-out\13572205-processed\000055_IUV.png,89.15197294231909,11
1312,./data/densepose-out\13572205-processed\000056_IUV.png,89.15197294231909,11
1313,./data/densepose-out\13572205-processed\000057_IUV.png,89.15197294231909,11
1314,./data/densepose-out\13572205-processed\000058_IUV.png,89.15197294231909,11
1315,./data/densepose-out\13572205-processed\000059_IUV.png,89.15197294231909,11
1316,./data/densepose-out\13572205-processed\000060_IUV.png,89.15197294231909,11
1317,./data/densepose-out\13572205-processed\000061_IUV.png,89.15197294231909,11
1318,./data/densepose-out\13572205-processed\000062_IUV.png,89.15197294231909,11
1319,./data/densepose-out\13572205-processed\000063_IUV.png,89.15197294231909,11
1320,./data/densepose-out\13577906-processed\000053_IUV.png,62.29503167833486,5
1321,./data/densepose-out\13577906-processed\000054_IUV.png,62.29503167833486,5
1322,./data/densepose-out\13577906-processed\000055_IUV.png,62.29503167833486,5
1323,./data/densepose-out\13577906-processed\000056_IUV.png,62.29503167833486,5
1324,./data/densepose-out\13577906-processed\000057_IUV.png,62.29503167833486,5
1325,./data/densepose-out\13577906-processed\000058_IUV.png,62.29503167833486,5
1326,./data/densepose-out\13577906-processed\000059_IUV.png,62.29503167833486,5
1327,./data/densepose-out\13577906-processed\000060_IUV.png,62.29503167833486,5
1328,./data/densepose-out\13577906-processed\000061_IUV.png,62.29503167833486,5
1329,./data/densepose-out\13577906-processed\000062_IUV.png,62.29503167833486,5
1330,./data/densepose-out\13577906-processed\000063_IUV.png,62.29503167833486,5
1331,./data/densepose-out\13577910-processed\000053_IUV.png,65.73373142478715,6
1332,./data/densepose-out\13577910-processed\000054_IUV.png,65.73373142478715,6
1333,./data/densepose-out\13577910-processed\000055_IUV.png,65.73373142478715,6
1334,./data/densepose-out\13577910-processed\000056_IUV.png,65.73373142478715,6
1335,./data/densepose-out\13577910-processed\000057_IUV.png,65.73373142478715,6
1336,./data/densepose-out\13577910-processed\000058_IUV.png,65.73373142478715,6
1337,./data/densepose-out\13577910-processed\000059_IUV.png,65.73373142478715,6
1338,./data/densepose-out\13577910-processed\000060_IUV.png,65.73373142478715,6
1339,./data/densepose-out\13577910-processed\000061_IUV.png,65.73373142478715,6
1340,./data/densepose-out\13577910-processed\000062_IUV.png,65.73373142478715,6
1341,./data/densepose-out\13577910-processed\000063_IUV.png,65.73373142478715,6
1342,./data/densepose-out\13577911-processed\000053_IUV.png,75.12220401148585,8
1343,./data/densepose-out\13577911-processed\000054_IUV.png,75.12220401148585,8
1344,./data/densepose-out\13577911-processed\000055_IUV.png,75.12220401148585,8
1345,./data/densepose-out\13577911-processed\000056_IUV.png,75.12220401148585,8
1346,./data/densepose-out\13577911-processed\000057_IUV.png,75.12220401148585,8
1347,./data/densepose-out\13577911-processed\000058_IUV.png,75.12220401148585,8
1348,./data/densepose-out\13577911-processed\000059_IUV.png,75.12220401148585,8
1349,./data/densepose-out\13577911-processed\000060_IUV.png,75.12220401148585,8
1350,./data/densepose-out\13577911-processed\000061_IUV.png,75.12220401148585,8
1351,./data/densepose-out\13577911-processed\000062_IUV.png,75.12220401148585,8
1352,./data/densepose-out\13577911-processed\000063_IUV.png,75.12220401148585,8
1353,./data/densepose-out\13584602-processed\000053_IUV.png,51.1883708861312,2
1354,./data/densepose-out\13584602-processed\000054_IUV.png,51.1883708861312,2
1355,./data/densepose-out\13584602-processed\000055_IUV.png,51.1883708861312,2
1356,./data/densepose-out\13584602-processed\000056_IUV.png,51.1883708861312,2
1357,./data/densepose-out\13584602-processed\000057_IUV.png,51.1883708861312,2
1358,./data/densepose-out\13584602-processed\000058_IUV.png,51.1883708861312,2
1359,./data/densepose-out\13584602-processed\000059_IUV.png,51.1883708861312,2
1360,./data/densepose-out\13584602-processed\000060_IUV.png,51.1883708861312,2
1361,./data/densepose-out\13584602-processed\000061_IUV.png,51.1883708861312,2
1362,./data/densepose-out\13584602-processed\000062_IUV.png,51.1883708861312,2
1363,./data/densepose-out\13584602-processed\000063_IUV.png,51.1883708861312,2
1364,./data/densepose-out\13584606-processed\000051_IUV.png,70.0532683559963,7
1365,./data/densepose-out\13584606-processed\000052_IUV.png,70.0532683559963,7
1366,./data/densepose-out\13584606-processed\000053_IUV.png,70.0532683559963,7
1367,./data/densepose-out\13584606-processed\000054_IUV.png,70.0532683559963,7
1368,./data/densepose-out\13584606-processed\000055_IUV.png,70.0532683559963,7
1369,./data/densepose-out\13584606-processed\000056_IUV.png,70.0532683559963,7
1370,./data/densepose-out\13584606-processed\000057_IUV.png,70.0532683559963,7
1371,./data/densepose-out\13584606-processed\000058_IUV.png,70.0532683559963,7
1372,./data/densepose-out\13584606-processed\000059_IUV.png,70.0532683559963,7
1373,./data/densepose-out\13584606-processed\000060_IUV.png,70.0532683559963,7
1374,./data/densepose-out\13584606-processed\000061_IUV.png,70.0532683559963,7
1375,./data/densepose-out\13585501-processed\000053_IUV.png,66.59127843994526,6
1376,./data/densepose-out\13585501-processed\000054_IUV.png,66.59127843994526,6
1377,./data/densepose-out\13585501-processed\000055_IUV.png,66.59127843994526,6
1378,./data/densepose-out\13585501-processed\000056_IUV.png,66.59127843994526,6
1379,./data/densepose-out\13585501-processed\000057_IUV.png,66.59127843994526,6
1380,./data/densepose-out\13585501-processed\000058_IUV.png,66.59127843994526,6
1381,./data/densepose-out\13585501-processed\000059_IUV.png,66.59127843994526,6
1382,./data/densepose-out\13585501-processed\000060_IUV.png,66.59127843994526,6
1383,./data/densepose-out\13585501-processed\000061_IUV.png,66.59127843994526,6
1384,./data/densepose-out\13585501-processed\000062_IUV.png,66.59127843994526,6
1385,./data/densepose-out\13585501-processed\000063_IUV.png,66.59127843994526,6
1386,./data/densepose-out\13594503-processed\000053_IUV.png,84.5838330615512,10
1387,./data/densepose-out\13594503-processed\000054_IUV.png,84.5838330615512,10
1388,./data/densepose-out\13594503-processed\000055_IUV.png,84.5838330615512,10
1389,./data/densepose-out\13594503-processed\000056_IUV.png,84.5838330615512,10
1390,./data/densepose-out\13594503-processed\000057_IUV.png,84.5838330615512,10
1391,./data/densepose-out\13594503-processed\000058_IUV.png,84.5838330615512,10
1392,./data/densepose-out\13594503-processed\000059_IUV.png,84.5838330615512,10
1393,./data/densepose-out\13594503-processed\000060_IUV.png,84.5838330615512,10
1394,./data/densepose-out\13594503-processed\000061_IUV.png,84.5838330615512,10
1395,./data/densepose-out\13594503-processed\000062_IUV.png,84.5838330615512,10
1396,./data/densepose-out\13594503-processed\000063_IUV.png,84.5838330615512,10
1397,./data/densepose-out\13594504-processed\000053_IUV.png,88.20687842196976,11
1398,./data/densepose-out\13594504-processed\000054_IUV.png,88.20687842196976,11
1399,./data/densepose-out\13594504-processed\000055_IUV.png,88.20687842196976,11
1400,./data/densepose-out\13594504-processed\000056_IUV.png,88.20687842196976,11
1401,./data/densepose-out\13594504-processed\000057_IUV.png,88.20687842196976,11
1402,./data/densepose-out\13594504-processed\000058_IUV.png,88.20687842196976,11
1403,./data/densepose-out\13594504-processed\000059_IUV.png,88.20687842196976,11
1404,./data/densepose-out\13594504-processed\000060_IUV.png,88.20687842196976,11
1405,./data/densepose-out\13594504-processed\000061_IUV.png,88.20687842196976,11
1406,./data/densepose-out\13594504-processed\000062_IUV.png,88.20687842196976,11
1407,./data/densepose-out\13594504-processed\000063_IUV.png,88.20687842196976,11
1408,./data/densepose-out\13596905-processed\000078_IUV.png,82.76559762654014,10
1409,./data/densepose-out\13596905-processed\000079_IUV.png,82.76559762654014,10
1410,./data/densepose-out\13596905-processed\000080_IUV.png,82.76559762654014,10
1411,./data/densepose-out\13596905-processed\000081_IUV.png,82.76559762654014,10
1412,./data/densepose-out\13596905-processed\000082_IUV.png,82.76559762654014,10
1413,./data/densepose-out\13596905-processed\000083_IUV.png,82.76559762654014,10
1414,./data/densepose-out\13596905-processed\000084_IUV.png,82.76559762654014,10
1415,./data/densepose-out\13596905-processed\000085_IUV.png,82.76559762654014,10
1416,./data/densepose-out\13596905-processed\000086_IUV.png,82.76559762654014,10
1417,./data/densepose-out\13596905-processed\000087_IUV.png,82.76559762654014,10
1418,./data/densepose-out\13596905-processed\000088_IUV.png,82.76559762654014,10
1419,./data/densepose-out\13596911-processed\000081_IUV.png,71.7329062491738,7
1420,./data/densepose-out\13596911-processed\000085_IUV.png,71.7329062491738,7
1421,./data/densepose-out\13596911-processed\000086_IUV.png,71.7329062491738,7
1422,./data/densepose-out\13596911-processed\000087_IUV.png,71.7329062491738,7
1423,./data/densepose-out\13596911-processed\000088_IUV.png,71.7329062491738,7
1424,./data/densepose-out\13596911-processed\000090_IUV.png,71.7329062491738,7
1425,./data/densepose-out\13596911-processed\000091_IUV.png,71.7329062491738,7
1426,./data/densepose-out\13596911-processed\000093_IUV.png,71.7329062491738,7
1427,./data/densepose-out\13596911-processed\000094_IUV.png,71.7329062491738,7
1428,./data/densepose-out\13596911-processed\000096_IUV.png,71.7329062491738,7
1429,./data/densepose-out\13596911-processed\000098_IUV.png,71.7329062491738,7
1430,./data/densepose-out\13604103-processed\000078_IUV.png,62.5076602822833,5
1431,./data/densepose-out\13604103-processed\000079_IUV.png,62.5076602822833,5
1432,./data/densepose-out\13604103-processed\000080_IUV.png,62.5076602822833,5
1433,./data/densepose-out\13604103-processed\000081_IUV.png,62.5076602822833,5
1434,./data/densepose-out\13604103-processed\000082_IUV.png,62.5076602822833,5
1435,./data/densepose-out\13604103-processed\000083_IUV.png,62.5076602822833,5
1436,./data/densepose-out\13604103-processed\000084_IUV.png,62.5076602822833,5
1437,./data/densepose-out\13604103-processed\000085_IUV.png,62.5076602822833,5
1438,./data/densepose-out\13604103-processed\000086_IUV.png,62.5076602822833,5
1439,./data/densepose-out\13604103-processed\000087_IUV.png,62.5076602822833,5
1440,./data/densepose-out\13604103-processed\000088_IUV.png,62.5076602822833,5
1441,./data/densepose-out\13605603-processed\000053_IUV.png,54.706474215091106,3
1442,./data/densepose-out\13605603-processed\000054_IUV.png,54.706474215091106,3
1443,./data/densepose-out\13605603-processed\000055_IUV.png,54.706474215091106,3
1444,./data/densepose-out\13605603-processed\000056_IUV.png,54.706474215091106,3
1445,./data/densepose-out\13605603-processed\000057_IUV.png,54.706474215091106,3
1446,./data/densepose-out\13605603-processed\000058_IUV.png,54.706474215091106,3
1447,./data/densepose-out\13605603-processed\000059_IUV.png,54.706474215091106,3
1448,./data/densepose-out\13605603-processed\000060_IUV.png,54.706474215091106,3
1449,./data/densepose-out\13605603-processed\000061_IUV.png,54.706474215091106,3
1450,./data/densepose-out\13605603-processed\000062_IUV.png,54.706474215091106,3
1451,./data/densepose-out\13605603-processed\000063_IUV.png,54.706474215091106,3
1452,./data/densepose-out\13605701-processed\000053_IUV.png,72.53425490705645,7
1453,./data/densepose-out\13605701-processed\000054_IUV.png,72.53425490705645,7
1454,./data/densepose-out\13605701-processed\000055_IUV.png,72.53425490705645,7
1455,./data/densepose-out\13605701-processed\000056_IUV.png,72.53425490705645,7
1456,./data/densepose-out\13605701-processed\000057_IUV.png,72.53425490705645,7
1457,./data/densepose-out\13605701-processed\000058_IUV.png,72.53425490705645,7
1458,./data/densepose-out\13605701-processed\000059_IUV.png,72.53425490705645,7
1459,./data/densepose-out\13605701-processed\000060_IUV.png,72.53425490705645,7
1460,./data/densepose-out\13605701-processed\000061_IUV.png,72.53425490705645,7
1461,./data/densepose-out\13605701-processed\000062_IUV.png,72.53425490705645,7
1462,./data/densepose-out\13605701-processed\000063_IUV.png,72.53425490705645,7
1463,./data/densepose-out\13605702-processed\000053_IUV.png,77.98656449898365,9
1464,./data/densepose-out\13605702-processed\000054_IUV.png,77.98656449898365,9
1465,./data/densepose-out\13605702-processed\000055_IUV.png,77.98656449898365,9
1466,./data/densepose-out\13605702-processed\000056_IUV.png,77.98656449898365,9
1467,./data/densepose-out\13605702-processed\000057_IUV.png,77.98656449898365,9
1468,./data/densepose-out\13605702-processed\000058_IUV.png,77.98656449898365,9
1469,./data/densepose-out\13605702-processed\000059_IUV.png,77.98656449898365,9
1470,./data/densepose-out\13605702-processed\000060_IUV.png,77.98656449898365,9
1471,./data/densepose-out\13605702-processed\000061_IUV.png,77.98656449898365,9
1472,./data/densepose-out\13605702-processed\000062_IUV.png,77.98656449898365,9
1473,./data/densepose-out\13605702-processed\000063_IUV.png,77.98656449898365,9
1474,./data/densepose-out\13606004-processed\000078_IUV.png,59.14440701121125,4
1475,./data/densepose-out\13606004-processed\000079_IUV.png,59.14440701121125,4
1476,./data/densepose-out\13606004-processed\000080_IUV.png,59.14440701121125,4
1477,./data/densepose-out\13606004-processed\000081_IUV.png,59.14440701121125,4
1478,./data/densepose-out\13606004-processed\000082_IUV.png,59.14440701121125,4
1479,./data/densepose-out\13606004-processed\000083_IUV.png,59.14440701121125,4
1480,./data/densepose-out\13606004-processed\000084_IUV.png,59.14440701121125,4
1481,./data/densepose-out\13606004-processed\000085_IUV.png,59.14440701121125,4
1482,./data/densepose-out\13606004-processed\000086_IUV.png,59.14440701121125,4
1483,./data/densepose-out\13606004-processed\000087_IUV.png,59.14440701121125,4
1484,./data/densepose-out\13606004-processed\000088_IUV.png,59.14440701121125,4
1485,./data/densepose-out\13606201-processed\000053_IUV.png,86.54876922566555,11
1486,./data/densepose-out\13606201-processed\000054_IUV.png,86.54876922566555,11
1487,./data/densepose-out\13606201-processed\000055_IUV.png,86.54876922566555,11
1488,./data/densepose-out\13606201-processed\000056_IUV.png,86.54876922566555,11
1489,./data/densepose-out\13606201-processed\000057_IUV.png,86.54876922566555,11
1490,./data/densepose-out\13606201-processed\000058_IUV.png,86.54876922566555,11
1491,./data/densepose-out\13606201-processed\000059_IUV.png,86.54876922566555,11
1492,./data/densepose-out\13606201-processed\000060_IUV.png,86.54876922566555,11
1493,./data/densepose-out\13606201-processed\000061_IUV.png,86.54876922566555,11
1494,./data/densepose-out\13606201-processed\000062_IUV.png,86.54876922566555,11
1495,./data/densepose-out\13606201-processed\000063_IUV.png,86.54876922566555,11
1496,./data/densepose-out\13615901-processed\000053_IUV.png,85.06927031253909,10
1497,./data/densepose-out\13615901-processed\000054_IUV.png,85.06927031253909,10
1498,./data/densepose-out\13615901-processed\000055_IUV.png,85.06927031253909,10
1499,./data/densepose-out\13615901-processed\000056_IUV.png,85.06927031253909,10
1500,./data/densepose-out\13615901-processed\000057_IUV.png,85.06927031253909,10
1501,./data/densepose-out\13615901-processed\000058_IUV.png,85.06927031253909,10
1502,./data/densepose-out\13615901-processed\000059_IUV.png,85.06927031253909,10
1503,./data/densepose-out\13615901-processed\000060_IUV.png,85.06927031253909,10
1504,./data/densepose-out\13615901-processed\000061_IUV.png,85.06927031253909,10
1505,./data/densepose-out\13615901-processed\000062_IUV.png,85.06927031253909,10
1506,./data/densepose-out\13615901-processed\000063_IUV.png,85.06927031253909,10
1507,./data/densepose-out\13623411-processed\000053_IUV.png,63.57362399979045,5
1508,./data/densepose-out\13623411-processed\000054_IUV.png,63.57362399979045,5
1509,./data/densepose-out\13623411-processed\000055_IUV.png,63.57362399979045,5
